Dato,Klokkeslett,Sted,Latitude,Longitude,Antall_ledige_plasser
09.10.2020,01:20,Jernbanen,58.966341,5.732047,352
09.10.2020,01:20,Valberget,58.9721884,5.7299647,102
09.10.2020,01:20,Posten,58.969721,5.729923,148
09.10.2020,01:20,Jorenholmen,58.971964,5.736688,422
09.10.2020,01:20,St Olav,58.966764,5.730807,383
09.10.2020,01:20,Siddis,58.954126,5.694017,311
09.10.2020,01:20,Forum,58.9523279,5.7046637,371
09.10.2020,01:20,Kyrre,58.969491,5.726946,222
09.10.2020,01:20,Parketten,58.975601,5.721537,338
