Dato,Klokkeslett,Sted,Latitude,Longitude,Antall_ledige_plasser
21.11.2020,00:16,Jernbanen,58.966341,5.732047,328
21.11.2020,00:16,Valberget,58.9721884,5.7299647,125
21.11.2020,00:16,Posten,58.969721,5.729923,143
21.11.2020,00:16,Jorenholmen,58.971964,5.736688,435
21.11.2020,00:16,St Olav,58.966764,5.730807,357
21.11.2020,00:16,Siddis,58.954126,5.694017,320
21.11.2020,00:16,Forum,58.9523279,5.7046637,691
21.11.2020,00:16,Kyrre,58.969491,5.726946,247
21.11.2020,00:16,Parketten,58.975601,5.721537,604
21.11.2020,00:20,Jernbanen,58.966341,5.732047,329
21.11.2020,00:20,Valberget,58.9721884,5.7299647,125
21.11.2020,00:20,Posten,58.969721,5.729923,143
21.11.2020,00:20,Jorenholmen,58.971964,5.736688,435
21.11.2020,00:20,St Olav,58.966764,5.730807,357
21.11.2020,00:20,Siddis,58.954126,5.694017,320
21.11.2020,00:20,Forum,58.9523279,5.7046637,691
21.11.2020,00:20,Kyrre,58.969491,5.726946,247
21.11.2020,00:20,Parketten,58.975601,5.721537,604
21.11.2020,00:24,Jernbanen,58.966341,5.732047,329
21.11.2020,00:24,Valberget,58.9721884,5.7299647,126
21.11.2020,00:24,Posten,58.969721,5.729923,143
21.11.2020,00:24,Jorenholmen,58.971964,5.736688,436
21.11.2020,00:24,St Olav,58.966764,5.730807,357
21.11.2020,00:24,Siddis,58.954126,5.694017,320
21.11.2020,00:24,Forum,58.9523279,5.7046637,691
21.11.2020,00:24,Kyrre,58.969491,5.726946,247
21.11.2020,00:24,Parketten,58.975601,5.721537,604
21.11.2020,00:28,Jernbanen,58.966341,5.732047,329
21.11.2020,00:28,Valberget,58.9721884,5.7299647,126
21.11.2020,00:28,Posten,58.969721,5.729923,143
21.11.2020,00:28,Jorenholmen,58.971964,5.736688,435
21.11.2020,00:28,St Olav,58.966764,5.730807,357
21.11.2020,00:28,Siddis,58.954126,5.694017,320
21.11.2020,00:28,Forum,58.9523279,5.7046637,691
21.11.2020,00:28,Kyrre,58.969491,5.726946,247
21.11.2020,00:28,Parketten,58.975601,5.721537,604
21.11.2020,00:32,Jernbanen,58.966341,5.732047,329
21.11.2020,00:32,Valberget,58.9721884,5.7299647,126
21.11.2020,00:32,Posten,58.969721,5.729923,143
21.11.2020,00:32,Jorenholmen,58.971964,5.736688,435
21.11.2020,00:32,St Olav,58.966764,5.730807,357
21.11.2020,00:32,Siddis,58.954126,5.694017,320
21.11.2020,00:32,Forum,58.9523279,5.7046637,692
21.11.2020,00:32,Kyrre,58.969491,5.726946,247
21.11.2020,00:32,Parketten,58.975601,5.721537,604
21.11.2020,00:36,Jernbanen,58.966341,5.732047,329
21.11.2020,00:36,Valberget,58.9721884,5.7299647,126
21.11.2020,00:36,Posten,58.969721,5.729923,144
21.11.2020,00:36,Jorenholmen,58.971964,5.736688,435
21.11.2020,00:36,St Olav,58.966764,5.730807,357
21.11.2020,00:36,Siddis,58.954126,5.694017,320
21.11.2020,00:36,Forum,58.9523279,5.7046637,692
21.11.2020,00:36,Kyrre,58.969491,5.726946,247
21.11.2020,00:36,Parketten,58.975601,5.721537,604
21.11.2020,00:40,Jernbanen,58.966341,5.732047,329
21.11.2020,00:40,Valberget,58.9721884,5.7299647,125
21.11.2020,00:40,Posten,58.969721,5.729923,144
21.11.2020,00:40,Jorenholmen,58.971964,5.736688,435
21.11.2020,00:40,St Olav,58.966764,5.730807,355
21.11.2020,00:40,Siddis,58.954126,5.694017,320
21.11.2020,00:40,Forum,58.9523279,5.7046637,692
21.11.2020,00:40,Kyrre,58.969491,5.726946,247
21.11.2020,00:40,Parketten,58.975601,5.721537,604
21.11.2020,00:44,Jernbanen,58.966341,5.732047,329
21.11.2020,00:44,Valberget,58.9721884,5.7299647,125
21.11.2020,00:44,Posten,58.969721,5.729923,144
21.11.2020,00:44,Jorenholmen,58.971964,5.736688,435
21.11.2020,00:44,St Olav,58.966764,5.730807,354
21.11.2020,00:44,Siddis,58.954126,5.694017,320
21.11.2020,00:44,Forum,58.9523279,5.7046637,692
21.11.2020,00:44,Kyrre,58.969491,5.726946,247
21.11.2020,00:44,Parketten,58.975601,5.721537,604
21.11.2020,00:44,Jernbanen,58.966341,5.732047,329
21.11.2020,00:44,Valberget,58.9721884,5.7299647,125
21.11.2020,00:44,Posten,58.969721,5.729923,144
21.11.2020,00:44,Jorenholmen,58.971964,5.736688,435
21.11.2020,00:44,St Olav,58.966764,5.730807,354
21.11.2020,00:44,Siddis,58.954126,5.694017,320
21.11.2020,00:44,Forum,58.9523279,5.7046637,692
21.11.2020,00:44,Kyrre,58.969491,5.726946,247
21.11.2020,00:44,Parketten,58.975601,5.721537,604
21.11.2020,00:54,Jernbanen,58.966341,5.732047,330
21.11.2020,00:54,Valberget,58.9721884,5.7299647,126
21.11.2020,00:54,Posten,58.969721,5.729923,144
21.11.2020,00:54,Jorenholmen,58.971964,5.736688,435
21.11.2020,00:54,St Olav,58.966764,5.730807,356
21.11.2020,00:54,Siddis,58.954126,5.694017,320
21.11.2020,00:54,Forum,58.9523279,5.7046637,692
21.11.2020,00:54,Kyrre,58.969491,5.726946,247
21.11.2020,00:54,Parketten,58.975601,5.721537,604
21.11.2020,00:54,Jernbanen,58.966341,5.732047,330
21.11.2020,00:54,Valberget,58.9721884,5.7299647,126
21.11.2020,00:54,Posten,58.969721,5.729923,144
21.11.2020,00:54,Jorenholmen,58.971964,5.736688,435
21.11.2020,00:54,St Olav,58.966764,5.730807,356
21.11.2020,00:54,Siddis,58.954126,5.694017,320
21.11.2020,00:54,Forum,58.9523279,5.7046637,692
21.11.2020,00:54,Kyrre,58.969491,5.726946,247
21.11.2020,00:54,Parketten,58.975601,5.721537,604
21.11.2020,00:58,Jernbanen,58.966341,5.732047,330
21.11.2020,00:58,Valberget,58.9721884,5.7299647,126
21.11.2020,00:58,Posten,58.969721,5.729923,144
21.11.2020,00:58,Jorenholmen,58.971964,5.736688,435
21.11.2020,00:58,St Olav,58.966764,5.730807,357
21.11.2020,00:58,Siddis,58.954126,5.694017,320
21.11.2020,00:58,Forum,58.9523279,5.7046637,692
21.11.2020,00:58,Kyrre,58.969491,5.726946,247
21.11.2020,00:58,Parketten,58.975601,5.721537,604
21.11.2020,01:04,Jernbanen,58.966341,5.732047,330
21.11.2020,01:04,Valberget,58.9721884,5.7299647,126
21.11.2020,01:04,Posten,58.969721,5.729923,144
21.11.2020,01:04,Jorenholmen,58.971964,5.736688,435
21.11.2020,01:04,St Olav,58.966764,5.730807,356
21.11.2020,01:04,Siddis,58.954126,5.694017,320
21.11.2020,01:04,Forum,58.9523279,5.7046637,692
21.11.2020,01:04,Kyrre,58.969491,5.726946,247
21.11.2020,01:04,Parketten,58.975601,5.721537,604
21.11.2020,01:08,Jernbanen,58.966341,5.732047,330
21.11.2020,01:08,Valberget,58.9721884,5.7299647,126
21.11.2020,01:08,Posten,58.969721,5.729923,144
21.11.2020,01:08,Jorenholmen,58.971964,5.736688,435
21.11.2020,01:08,St Olav,58.966764,5.730807,357
21.11.2020,01:08,Siddis,58.954126,5.694017,320
21.11.2020,01:08,Forum,58.9523279,5.7046637,692
21.11.2020,01:08,Kyrre,58.969491,5.726946,247
21.11.2020,01:08,Parketten,58.975601,5.721537,604
21.11.2020,01:08,Jernbanen,58.966341,5.732047,330
21.11.2020,01:08,Valberget,58.9721884,5.7299647,126
21.11.2020,01:08,Posten,58.969721,5.729923,144
21.11.2020,01:08,Jorenholmen,58.971964,5.736688,435
21.11.2020,01:08,St Olav,58.966764,5.730807,357
21.11.2020,01:08,Siddis,58.954126,5.694017,320
21.11.2020,01:08,Forum,58.9523279,5.7046637,692
21.11.2020,01:08,Kyrre,58.969491,5.726946,247
21.11.2020,01:08,Parketten,58.975601,5.721537,604
21.11.2020,01:16,Jernbanen,58.966341,5.732047,326
21.11.2020,01:16,Valberget,58.9721884,5.7299647,126
21.11.2020,01:16,Posten,58.969721,5.729923,144
21.11.2020,01:16,Jorenholmen,58.971964,5.736688,440
21.11.2020,01:16,St Olav,58.966764,5.730807,355
21.11.2020,01:16,Siddis,58.954126,5.694017,320
21.11.2020,01:16,Forum,58.9523279,5.7046637,692
21.11.2020,01:16,Kyrre,58.969491,5.726946,247
21.11.2020,01:16,Parketten,58.975601,5.721537,604
