Dato,Klokkeslett,Sted,Latitude,Longitude,Antall_ledige_plasser
29.11.2020,18:28,Jernbanen,58.966341,5.732047,373
29.11.2020,18:28,Valberget,58.9721884,5.7299647,113
29.11.2020,18:28,Posten,58.969721,5.729923,145
29.11.2020,18:28,Jorenholmen,58.971964,5.736688,457
29.11.2020,18:28,St Olav,58.966764,5.730807,415
29.11.2020,18:28,Siddis,58.954126,5.694017,315
29.11.2020,18:28,Forum,58.9523279,5.7046637,376
29.11.2020,18:28,Kyrre,58.969491,5.726946,272
29.11.2020,18:28,Parketten,58.975601,5.721537,345
29.11.2020,18:32,Jernbanen,58.966341,5.732047,373
29.11.2020,18:32,Valberget,58.9721884,5.7299647,111
29.11.2020,18:32,Posten,58.969721,5.729923,144
29.11.2020,18:32,Jorenholmen,58.971964,5.736688,459
29.11.2020,18:32,St Olav,58.966764,5.730807,414
29.11.2020,18:32,Siddis,58.954126,5.694017,315
29.11.2020,18:32,Forum,58.9523279,5.7046637,376
29.11.2020,18:32,Kyrre,58.969491,5.726946,273
29.11.2020,18:32,Parketten,58.975601,5.721537,345
29.11.2020,18:36,Jernbanen,58.966341,5.732047,371
29.11.2020,18:36,Valberget,58.9721884,5.7299647,112
29.11.2020,18:36,Posten,58.969721,5.729923,144
29.11.2020,18:36,Jorenholmen,58.971964,5.736688,460
29.11.2020,18:36,St Olav,58.966764,5.730807,415
29.11.2020,18:36,Siddis,58.954126,5.694017,315
29.11.2020,18:36,Forum,58.9523279,5.7046637,376
29.11.2020,18:36,Kyrre,58.969491,5.726946,273
29.11.2020,18:36,Parketten,58.975601,5.721537,345
29.11.2020,18:40,Jernbanen,58.966341,5.732047,368
29.11.2020,18:40,Valberget,58.9721884,5.7299647,113
29.11.2020,18:40,Posten,58.969721,5.729923,146
29.11.2020,18:40,Jorenholmen,58.971964,5.736688,460
29.11.2020,18:40,St Olav,58.966764,5.730807,414
29.11.2020,18:40,Siddis,58.954126,5.694017,315
29.11.2020,18:40,Forum,58.9523279,5.7046637,376
29.11.2020,18:40,Kyrre,58.969491,5.726946,273
29.11.2020,18:40,Parketten,58.975601,5.721537,345
29.11.2020,18:44,Jernbanen,58.966341,5.732047,366
29.11.2020,18:44,Valberget,58.9721884,5.7299647,112
29.11.2020,18:44,Posten,58.969721,5.729923,147
29.11.2020,18:44,Jorenholmen,58.971964,5.736688,461
29.11.2020,18:44,St Olav,58.966764,5.730807,414
29.11.2020,18:44,Siddis,58.954126,5.694017,315
29.11.2020,18:44,Forum,58.9523279,5.7046637,376
29.11.2020,18:44,Kyrre,58.969491,5.726946,272
29.11.2020,18:44,Parketten,58.975601,5.721537,345
