Dato,Klokkeslett,Sted,Latitude,Longitude,Antall_ledige_plasser
20.11.2020,20:32,Jernbanen,58.966341,5.732047,268
20.11.2020,20:32,Valberget,58.9721884,5.7299647,97
20.11.2020,20:32,Posten,58.969721,5.729923,106
20.11.2020,20:32,Jorenholmen,58.971964,5.736688,393
20.11.2020,20:32,St Olav,58.966764,5.730807,351
20.11.2020,20:32,Siddis,58.954126,5.694017,320
20.11.2020,20:32,Forum,58.9523279,5.7046637,683
20.11.2020,20:32,Kyrre,58.969491,5.726946,240
20.11.2020,20:32,Parketten,58.975601,5.721537,524
20.11.2020,20:36,Jernbanen,58.966341,5.732047,269
20.11.2020,20:36,Valberget,58.9721884,5.7299647,97
20.11.2020,20:36,Posten,58.969721,5.729923,106
20.11.2020,20:36,Jorenholmen,58.971964,5.736688,395
20.11.2020,20:36,St Olav,58.966764,5.730807,349
20.11.2020,20:36,Siddis,58.954126,5.694017,320
20.11.2020,20:36,Forum,58.9523279,5.7046637,683
20.11.2020,20:36,Kyrre,58.969491,5.726946,240
20.11.2020,20:36,Parketten,58.975601,5.721537,524
20.11.2020,20:40,Jernbanen,58.966341,5.732047,270
20.11.2020,20:40,Valberget,58.9721884,5.7299647,96
20.11.2020,20:40,Posten,58.969721,5.729923,108
20.11.2020,20:40,Jorenholmen,58.971964,5.736688,396
20.11.2020,20:40,St Olav,58.966764,5.730807,350
20.11.2020,20:40,Siddis,58.954126,5.694017,320
20.11.2020,20:40,Forum,58.9523279,5.7046637,683
20.11.2020,20:40,Kyrre,58.969491,5.726946,240
20.11.2020,20:40,Parketten,58.975601,5.721537,524
20.11.2020,20:44,Jernbanen,58.966341,5.732047,271
20.11.2020,20:44,Valberget,58.9721884,5.7299647,95
20.11.2020,20:44,Posten,58.969721,5.729923,108
20.11.2020,20:44,Jorenholmen,58.971964,5.736688,398
20.11.2020,20:44,St Olav,58.966764,5.730807,352
20.11.2020,20:44,Siddis,58.954126,5.694017,320
20.11.2020,20:44,Forum,58.9523279,5.7046637,683
20.11.2020,20:44,Kyrre,58.969491,5.726946,241
20.11.2020,20:44,Parketten,58.975601,5.721537,525
20.11.2020,20:48,Jernbanen,58.966341,5.732047,271
20.11.2020,20:48,Valberget,58.9721884,5.7299647,98
20.11.2020,20:48,Posten,58.969721,5.729923,108
20.11.2020,20:48,Jorenholmen,58.971964,5.736688,399
20.11.2020,20:48,St Olav,58.966764,5.730807,353
20.11.2020,20:48,Siddis,58.954126,5.694017,320
20.11.2020,20:48,Forum,58.9523279,5.7046637,683
20.11.2020,20:48,Kyrre,58.969491,5.726946,241
20.11.2020,20:48,Parketten,58.975601,5.721537,532
20.11.2020,20:52,Jernbanen,58.966341,5.732047,270
20.11.2020,20:52,Valberget,58.9721884,5.7299647,99
20.11.2020,20:52,Posten,58.969721,5.729923,108
20.11.2020,20:52,Jorenholmen,58.971964,5.736688,400
20.11.2020,20:52,St Olav,58.966764,5.730807,353
20.11.2020,20:52,Siddis,58.954126,5.694017,320
20.11.2020,20:52,Forum,58.9523279,5.7046637,683
20.11.2020,20:52,Kyrre,58.969491,5.726946,241
