Dato,Klokkeslett,Sted,Latitude,Longitude,Antall_ledige_plasser
07.12.2020,13:28,Jernbanen,58.966341,5.732047,202
07.12.2020,13:28,Valberget,58.9721884,5.7299647,52
07.12.2020,13:28,Posten,58.969721,5.729923,72
07.12.2020,13:28,Jorenholmen,58.971964,5.736688,233
07.12.2020,13:28,St Olav,58.966764,5.730807,310
07.12.2020,13:28,Siddis,58.954126,5.694017,311
07.12.2020,13:28,Forum,58.9523279,5.7046637,128
07.12.2020,13:28,Kyrre,58.969491,5.726946,190
07.12.2020,13:28,Parketten,58.975601,5.721537,612
07.12.2020,13:32,Jernbanen,58.966341,5.732047,203
07.12.2020,13:32,Valberget,58.9721884,5.7299647,53
07.12.2020,13:32,Posten,58.969721,5.729923,72
07.12.2020,13:32,Jorenholmen,58.971964,5.736688,235
07.12.2020,13:32,St Olav,58.966764,5.730807,307
07.12.2020,13:32,Siddis,58.954126,5.694017,311
07.12.2020,13:32,Forum,58.9523279,5.7046637,128
07.12.2020,13:32,Kyrre,58.969491,5.726946,189
07.12.2020,13:32,Parketten,58.975601,5.721537,613
07.12.2020,13:36,Jernbanen,58.966341,5.732047,202
07.12.2020,13:36,Valberget,58.9721884,5.7299647,52
07.12.2020,13:36,Posten,58.969721,5.729923,73
07.12.2020,13:36,Jorenholmen,58.971964,5.736688,240
07.12.2020,13:36,St Olav,58.966764,5.730807,309
07.12.2020,13:36,Siddis,58.954126,5.694017,311
07.12.2020,13:36,Forum,58.9523279,5.7046637,128
07.12.2020,13:36,Kyrre,58.969491,5.726946,189
07.12.2020,13:36,Parketten,58.975601,5.721537,614
07.12.2020,13:40,Jernbanen,58.966341,5.732047,203
07.12.2020,13:40,Valberget,58.9721884,5.7299647,54
07.12.2020,13:40,Posten,58.969721,5.729923,76
07.12.2020,13:40,Jorenholmen,58.971964,5.736688,240
07.12.2020,13:40,St Olav,58.966764,5.730807,309
07.12.2020,13:40,Siddis,58.954126,5.694017,311
07.12.2020,13:40,Forum,58.9523279,5.7046637,128
07.12.2020,13:40,Kyrre,58.969491,5.726946,190
07.12.2020,13:40,Parketten,58.975601,5.721537,615
07.12.2020,13:44,Jernbanen,58.966341,5.732047,203
07.12.2020,13:44,Valberget,58.9721884,5.7299647,54
07.12.2020,13:44,Posten,58.969721,5.729923,75
07.12.2020,13:44,Jorenholmen,58.971964,5.736688,242
07.12.2020,13:44,St Olav,58.966764,5.730807,312
07.12.2020,13:44,Siddis,58.954126,5.694017,311
07.12.2020,13:44,Forum,58.9523279,5.7046637,128
07.12.2020,13:44,Kyrre,58.969491,5.726946,193
07.12.2020,13:44,Parketten,58.975601,5.721537,617
07.12.2020,13:48,Jernbanen,58.966341,5.732047,205
07.12.2020,13:48,Valberget,58.9721884,5.7299647,53
07.12.2020,13:48,Posten,58.969721,5.729923,76
07.12.2020,13:48,Jorenholmen,58.971964,5.736688,245
07.12.2020,13:48,St Olav,58.966764,5.730807,311
07.12.2020,13:48,Siddis,58.954126,5.694017,311
07.12.2020,13:48,Forum,58.9523279,5.7046637,128
07.12.2020,13:48,Kyrre,58.969491,5.726946,192
07.12.2020,13:48,Parketten,58.975601,5.721537,618
07.12.2020,13:52,Jernbanen,58.966341,5.732047,206
07.12.2020,13:52,Valberget,58.9721884,5.7299647,53
07.12.2020,13:52,Posten,58.969721,5.729923,78
07.12.2020,13:52,Jorenholmen,58.971964,5.736688,249
07.12.2020,13:52,St Olav,58.966764,5.730807,313
07.12.2020,13:52,Siddis,58.954126,5.694017,311
07.12.2020,13:52,Forum,58.9523279,5.7046637,128
07.12.2020,13:52,Kyrre,58.969491,5.726946,189
07.12.2020,13:52,Parketten,58.975601,5.721537,619
07.12.2020,13:56,Jernbanen,58.966341,5.732047,208
07.12.2020,13:56,Valberget,58.9721884,5.7299647,55
07.12.2020,13:56,Posten,58.969721,5.729923,78
07.12.2020,13:56,Jorenholmen,58.971964,5.736688,246
07.12.2020,13:56,St Olav,58.966764,5.730807,313
07.12.2020,13:56,Siddis,58.954126,5.694017,311
07.12.2020,13:56,Forum,58.9523279,5.7046637,128
07.12.2020,13:56,Kyrre,58.969491,5.726946,190
07.12.2020,13:56,Parketten,58.975601,5.721537,619
07.12.2020,14:00,Jernbanen,58.966341,5.732047,212
07.12.2020,14:00,Valberget,58.9721884,5.7299647,56
07.12.2020,14:00,Posten,58.969721,5.729923,78
07.12.2020,14:00,Jorenholmen,58.971964,5.736688,252
07.12.2020,14:00,St Olav,58.966764,5.730807,314
07.12.2020,14:00,Siddis,58.954126,5.694017,311
07.12.2020,14:00,Forum,58.9523279,5.7046637,128
07.12.2020,14:00,Kyrre,58.969491,5.726946,190
07.12.2020,14:00,Parketten,58.975601,5.721537,621
07.12.2020,14:04,Jernbanen,58.966341,5.732047,209
07.12.2020,14:04,Valberget,58.9721884,5.7299647,56
07.12.2020,14:04,Posten,58.969721,5.729923,80
07.12.2020,14:04,Jorenholmen,58.971964,5.736688,256
07.12.2020,14:04,St Olav,58.966764,5.730807,315
07.12.2020,14:04,Siddis,58.954126,5.694017,311
07.12.2020,14:04,Forum,58.9523279,5.7046637,128
