Dato,Klokkeslett,Sted,Latitude,Longitude,Antall_ledige_plasser
29.11.2020,10:34,Jernbanen,58.966341,5.732047,357
29.11.2020,10:34,Valberget,58.9721884,5.7299647,109
29.11.2020,10:34,Posten,58.969721,5.729923,156
29.11.2020,10:34,Jorenholmen,58.971964,5.736688,458
29.11.2020,10:34,St Olav,58.966764,5.730807,366
29.11.2020,10:34,Siddis,58.954126,5.694017,315
29.11.2020,10:34,Forum,58.9523279,5.7046637,255
29.11.2020,10:34,Kyrre,58.969491,5.726946,267
29.11.2020,10:34,Parketten,58.975601,5.721537,298
29.11.2020,10:44,Jernbanen,58.966341,5.732047,354
29.11.2020,10:44,Valberget,58.9721884,5.7299647,112
29.11.2020,10:44,Posten,58.969721,5.729923,156
29.11.2020,10:44,Jorenholmen,58.971964,5.736688,459
29.11.2020,10:44,St Olav,58.966764,5.730807,368
29.11.2020,10:44,Siddis,58.954126,5.694017,315
29.11.2020,10:44,Forum,58.9523279,5.7046637,257
29.11.2020,10:44,Kyrre,58.969491,5.726946,268
29.11.2020,10:44,Parketten,58.975601,5.721537,298
29.11.2020,10:48,Jernbanen,58.966341,5.732047,354
29.11.2020,10:48,Valberget,58.9721884,5.7299647,112
29.11.2020,10:48,Posten,58.969721,5.729923,156
29.11.2020,10:48,Jorenholmen,58.971964,5.736688,458
29.11.2020,10:48,St Olav,58.966764,5.730807,367
29.11.2020,10:48,Siddis,58.954126,5.694017,315
29.11.2020,10:48,Forum,58.9523279,5.7046637,257
29.11.2020,10:48,Kyrre,58.969491,5.726946,268
29.11.2020,10:48,Parketten,58.975601,5.721537,298
29.11.2020,10:50,Jernbanen,58.966341,5.732047,354
29.11.2020,10:50,Valberget,58.9721884,5.7299647,112
29.11.2020,10:50,Posten,58.969721,5.729923,155
29.11.2020,10:50,Jorenholmen,58.971964,5.736688,458
29.11.2020,10:50,St Olav,58.966764,5.730807,366
29.11.2020,10:50,Siddis,58.954126,5.694017,315
29.11.2020,10:50,Forum,58.9523279,5.7046637,258
29.11.2020,10:50,Kyrre,58.969491,5.726946,268
29.11.2020,10:50,Parketten,58.975601,5.721537,298
29.11.2020,10:50,Jernbanen,58.966341,5.732047,354
29.11.2020,10:50,Valberget,58.9721884,5.7299647,112
29.11.2020,10:50,Posten,58.969721,5.729923,155
29.11.2020,10:50,Jorenholmen,58.971964,5.736688,458
29.11.2020,10:50,St Olav,58.966764,5.730807,366
29.11.2020,10:50,Siddis,58.954126,5.694017,315
29.11.2020,10:50,Forum,58.9523279,5.7046637,258
29.11.2020,10:50,Kyrre,58.969491,5.726946,268
29.11.2020,10:50,Parketten,58.975601,5.721537,298
29.11.2020,11:00,Jernbanen,58.966341,5.732047,353
29.11.2020,11:00,Valberget,58.9721884,5.7299647,112
29.11.2020,11:00,Posten,58.969721,5.729923,155
29.11.2020,11:00,Jorenholmen,58.971964,5.736688,458
29.11.2020,11:00,St Olav,58.966764,5.730807,366
29.11.2020,11:00,Siddis,58.954126,5.694017,315
29.11.2020,11:00,Forum,58.9523279,5.7046637,258
29.11.2020,11:00,Kyrre,58.969491,5.726946,268
29.11.2020,11:00,Parketten,58.975601,5.721537,298
29.11.2020,11:02,Jernbanen,58.966341,5.732047,353
29.11.2020,11:02,Valberget,58.9721884,5.7299647,112
29.11.2020,11:02,Posten,58.969721,5.729923,155
29.11.2020,11:02,Jorenholmen,58.971964,5.736688,456
29.11.2020,11:02,St Olav,58.966764,5.730807,366
29.11.2020,11:02,Siddis,58.954126,5.694017,315
29.11.2020,11:02,Forum,58.9523279,5.7046637,258
29.11.2020,11:02,Kyrre,58.969491,5.726946,268
29.11.2020,11:02,Parketten,58.975601,5.721537,298
29.11.2020,11:08,Jernbanen,58.966341,5.732047,354
29.11.2020,11:08,Valberget,58.9721884,5.7299647,112
29.11.2020,11:08,Posten,58.969721,5.729923,155
29.11.2020,11:08,Jorenholmen,58.971964,5.736688,455
29.11.2020,11:08,St Olav,58.966764,5.730807,368
29.11.2020,11:08,Siddis,58.954126,5.694017,315
29.11.2020,11:08,Forum,58.9523279,5.7046637,259
29.11.2020,11:08,Kyrre,58.969491,5.726946,268
29.11.2020,11:08,Parketten,58.975601,5.721537,299
29.11.2020,11:12,Jernbanen,58.966341,5.732047,355
29.11.2020,11:12,Valberget,58.9721884,5.7299647,112
29.11.2020,11:12,Posten,58.969721,5.729923,155
29.11.2020,11:12,Jorenholmen,58.971964,5.736688,457
29.11.2020,11:12,St Olav,58.966764,5.730807,368
29.11.2020,11:12,Siddis,58.954126,5.694017,315
29.11.2020,11:12,Forum,58.9523279,5.7046637,259
29.11.2020,11:12,Kyrre,58.969491,5.726946,269
29.11.2020,11:12,Parketten,58.975601,5.721537,299
29.11.2020,11:14,Jernbanen,58.966341,5.732047,355
