Dato,Klokkeslett,Sted,Latitude,Longitude,Antall_ledige_plasser
20.11.2020,23:00,Jernbanen,58.966341,5.732047,322
20.11.2020,23:00,Valberget,58.9721884,5.7299647,114
20.11.2020,23:00,Posten,58.969721,5.729923,133
20.11.2020,23:00,Jorenholmen,58.971964,5.736688,423
20.11.2020,23:00,St Olav,58.966764,5.730807,357
20.11.2020,23:00,Siddis,58.954126,5.694017,320
20.11.2020,23:00,Forum,58.9523279,5.7046637,689
20.11.2020,23:00,Kyrre,58.969491,5.726946,248
20.11.2020,23:00,Parketten,58.975601,5.721537,603
20.11.2020,23:04,Jernbanen,58.966341,5.732047,322
20.11.2020,23:04,Valberget,58.9721884,5.7299647,116
20.11.2020,23:04,Posten,58.969721,5.729923,134
20.11.2020,23:04,Jorenholmen,58.971964,5.736688,428
20.11.2020,23:04,St Olav,58.966764,5.730807,357
20.11.2020,23:04,Siddis,58.954126,5.694017,320
20.11.2020,23:04,Forum,58.9523279,5.7046637,691
20.11.2020,23:04,Kyrre,58.969491,5.726946,248
20.11.2020,23:04,Parketten,58.975601,5.721537,603
20.11.2020,23:08,Jernbanen,58.966341,5.732047,324
20.11.2020,23:08,Valberget,58.9721884,5.7299647,117
20.11.2020,23:08,Posten,58.969721,5.729923,136
20.11.2020,23:08,Jorenholmen,58.971964,5.736688,430
20.11.2020,23:08,St Olav,58.966764,5.730807,357
20.11.2020,23:08,Siddis,58.954126,5.694017,320
20.11.2020,23:08,Forum,58.9523279,5.7046637,691
20.11.2020,23:08,Kyrre,58.969491,5.726946,248
20.11.2020,23:08,Parketten,58.975601,5.721537,603
20.11.2020,23:12,Jernbanen,58.966341,5.732047,325
20.11.2020,23:12,Valberget,58.9721884,5.7299647,117
20.11.2020,23:12,Posten,58.969721,5.729923,136
20.11.2020,23:12,Jorenholmen,58.971964,5.736688,430
20.11.2020,23:12,St Olav,58.966764,5.730807,357
20.11.2020,23:12,Siddis,58.954126,5.694017,320
20.11.2020,23:12,Forum,58.9523279,5.7046637,691
20.11.2020,23:12,Kyrre,58.969491,5.726946,247
20.11.2020,23:12,Parketten,58.975601,5.721537,603
20.11.2020,23:16,Jernbanen,58.966341,5.732047,325
20.11.2020,23:16,Valberget,58.9721884,5.7299647,118
20.11.2020,23:16,Posten,58.969721,5.729923,138
20.11.2020,23:16,Jorenholmen,58.971964,5.736688,432
20.11.2020,23:16,St Olav,58.966764,5.730807,357
20.11.2020,23:16,Siddis,58.954126,5.694017,320
20.11.2020,23:16,Forum,58.9523279,5.7046637,691
20.11.2020,23:16,Kyrre,58.969491,5.726946,247
20.11.2020,23:16,Parketten,58.975601,5.721537,603
